HY513254,035XX W FIFTH AVE,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,N,N,41.87597093,-87.71467769
HY514015,103XX S STONY ISLAND EXT AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,41.70721748,-87.58646841
HY513443,015XX E 61ST ST,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),N,N,41.78381486,-87.5887554
HY513342,020XX W 36TH ST,BATTERY,SIMPLE,SIDEWALK,N,N,41.82855765,-87.67601765
HZ204378,079XX S BURNHAM AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,,
HZ203628,0000X W 26TH ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,41.84557767,-87.62747503
HY513510,033XX S WESTERN AVE,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,STREET,N,N,41.83370042,-87.68519367
HY513703,028XX N BROADWAY,THEFT,$500 AND UNDER,SIDEWALK,N,N,41.93366214,-87.64463051
HY513022,040XX W DIVISION ST,THEFT,$500 AND UNDER,STREET,N,N,41.90264468,-87.72800813
HY514678,011XX S MAYFIELD AVE,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,N,N,41.8668293,-87.77171928
HY513430,009XX W 58TH ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,Y,N,41.78878715,-87.64915722
HY514080,056XX W BYRON ST,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,N,N,41.95132397,-87.76772476
HY513947,060XX S CHAMPLAIN AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,41.78535384,-87.60971096
HY513638,0000X S ASHLAND AVE,BATTERY,SIMPLE,STREET,N,N,41.88033513,-87.66676603
HY513529,001XX W DIVISION ST,THEFT,$500 AND UNDER,RESIDENCE,N,N,41.9038907,-87.63204572
HY513886,012XX N HONORE ST,THEFT,OVER $500,STREET,Y,N,41.90458267,-87.67332085
HY512956,066XX S MORGAN ST,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,N,N,41.7737312,-87.64948955
HZ203979,081XX S HONORE ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,41.74571608,-87.66938791
HY424533,014XX W WINONA ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,Y,N,41.97533541,-87.66595652
HY512949,002XX W 37TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,N,Y,41.82636322,-87.63299886
HY514085,028XX W 36TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,41.82731883,-87.69577361
HY513860,019XX S TRUMBULL AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,41.85475296,-87.71123359
HY513967,016XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,N,N,41.91172307,-87.67954069
HY514106,076XX S EAST END AVE,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,N,N,41.75651843,-87.58343052
HY513541,017XX W FULLERTON AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,41.92509811,-87.67229367
HY513734,001XX N STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,41.88350019,-87.6278767
HY513452,023XX W MADISON ST,ASSAULT,SIMPLE,RESTAURANT,N,N,41.8811857,-87.68495638
HY513931,052XX W MONTANA ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,41.92504733,-87.75709825
HZ204207,045XX S DAMEN AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,41.81160693,-87.6751749
HY514043,031XX W FULLERTON AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,N,N,41.92473396,-87.70569633
HY516404,088XX S ESCANABA AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),N,N,41.73480544,-87.55413833
HY512984,009XX N KEDVALE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,41.89789313,-87.72985283
HY514317,018XX N SEDGWICK ST,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,N,N,41.91558335,-87.63873322
HY513168,009XX N CENTRAL AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL PUBLIC BUILDING",Y,N,41.89781972,-87.76550107
HY513923,066XX S DREXEL AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,N,Y,41.77434475,-87.60336048
HY512945,016XX E 103RD ST,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,Y,N,41.70778925,-87.58492731
HY487808,014XX N KILDARE AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,Y,N,41.90662942,-87.73378214
HY513581,070XX S RHODES AVE,BATTERY,SIMPLE,SIDEWALK,N,N,41.76682021,-87.6116641
HY411177,007XX N DRAKE AVE,ROBBERY,ARMED: HANDGUN,TAXICAB,Y,N,41.89419202,-87.71505649
HZ207535,021XX N HALSTED ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,41.92091429,-87.64860371
HY515089,105XX S RIDGEWAY AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,41.7013074,-87.71461168
HY514529,024XX N LECLAIRE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,41.92544477,-87.75373232
HY513545,047XX W 79TH ST,ASSAULT,SIMPLE,DRUG STORE,N,N,41.74917096,-87.74061088
HY513885,052XX S CICERO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,Y,41.79806152,-87.74290747
HY513583,013XX S CANAL ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,41.86449368,-87.639158
HY513234,085XX S COTTAGE GROVE AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,41.73926587,-87.60489375
HY481915,057XX S BISHOP ST,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,Y,N,41.78948176,-87.66082895
HY513353,012XX W 92ND ST,ASSAULT,SIMPLE,PARK PROPERTY,N,N,41.7267963,-87.65474253
HY513653,017XX W CERMAK RD,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,GROCERY FOOD STORE,N,Y,41.85227488,-87.66908723
HY512938,058XX S MORGAN ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,41.78857464,-87.64987818
HY513655,057XX S CARPENTER ST,THEFT,$500 AND UNDER,APARTMENT,N,N,41.78960286,-87.65111401
HZ205923,001XX N KOSTNER AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,N,Y,41.88239314,-87.73552907
HY513608,050XX N SHERIDAN RD,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,Y,N,41.97355843,-87.65493535
HY513680,047XX S WESTERN AVE,ASSAULT,SIMPLE,DRUG STORE,N,N,41.80802882,-87.68441446
HY513726,062XX N RICHMOND ST,BATTERY,SIMPLE,APARTMENT,N,N,41.99450815,-87.7031756
HY514201,039XX N JANSSEN AVE,THEFT,OVER $500,RESIDENCE,N,N,41.95335629,-87.6658219
HY513572,012XX N DEARBORN ST,BURGLARY,UNLAWFUL ENTRY,OTHER,N,N,41.90496776,-87.63001718
HY516661,039XX N SHERIDAN RD,THEFT,$500 AND UNDER,CTA STATION,N,N,41.95388558,-87.65453007
HY513748,025XX S MICHIGAN AVE,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,Y,N,41.84680198,-87.62352713
HY513767,028XX N CLARK ST,BATTERY,SIMPLE,OTHER,Y,N,41.93358238,-87.64551708
HY513070,017XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,N,N,41.91240694,-87.68060283
HZ205969,011XX W WILSON AVE,THEFT,FROM BUILDING,"SCHOOL PUBLIC BUILDING",N,N,41.96538061,-87.65911092
HZ212761,004XX E 43RD ST,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,Y,N,,
HY514206,055XX W PARKER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,41.93038269,-87.76492204
HY513941,044XX S TROY ST,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,Y,N,41.81314289,-87.70291326
HY513637,008XX W 47TH ST,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,N,N,41.80886092,-87.64628802
HY513471,032XX W MADISON ST,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,41.88096415,-87.70684091
HZ204320,071XX S CHRISTIANA AVE,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,N,N,41.76374037,-87.70646141
HY514278,007XX W 26TH ST,THEFT,$500 AND UNDER,STREET,N,N,41.84533782,-87.64584284
HY512989,068XX S OGLESBY AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,N,N,41.77124048,-87.56828034
HY512994,066XX S WOODLAWN AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,N,N,41.77430363,-87.59606186
HY514058,093XX S LAFAYETTE AVE,ROBBERY,VEHICULAR HIJACKING,RESIDENTIAL YARD (FRONT/BACK),N,N,41.72457307,-87.62512683
HY513188,077XX S EAST END AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,41.75436382,-87.58337864
HY513586,060XX S WOLCOTT AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,41.78415733,-87.67160942
HY514049,061XX S KILDARE AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,41.78146372,-87.73016848
HY513963,074XX S PHILLIPS AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,41.76058307,-87.564793
HY513876,033XX S ARCHER AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,41.83317331,-87.67311196
HY514223,021XX S LAFLIN ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,41.85374716,-87.66365055
HY514351,060XX W DIVERSEY AVE,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,41.93111696,-87.7775723
HY516648,028XX N BROADWAY,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,41.93374417,-87.64458185
HY513990,023XX W 72ND ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,41.76289302,-87.6823953
HY513991,027XX W 63RD ST,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,Y,N,41.77914799,-87.6912611
HY488927,061XX N CALIFORNIA AVE,BURGLARY,FORCIBLE ENTRY,"SCHOOL PRIVATE BUILDING",Y,N,41.992726,-87.69947415
HY514093,062XX S MICHIGAN AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,N,N,41.78140478,-87.62200864
HY513408,077XX S UNION AVE,THEFT,OVER $500,STREET,N,N,41.753813,-87.64168226
HY514108,015XX S CALIFORNIA BLVD,ASSAULT,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,N,N,41.8609112,-87.69574471
HY514254,066XX S COTTAGE GROVE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,41.77431903,-87.60579503
HY513419,054XX S WOLCOTT AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,41.79505385,-87.67190441
HY513436,002XX E RANDOLPH ST,CRIMINAL TRESPASS,TO STATE SUP LAND,PARK PROPERTY,Y,N,41.88427684,-87.62209893
HY513417,032XX W MAYPOLE AVE,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,Y,N,41.88360858,-87.70715661
HY513632,085XX S RACINE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,41.73865761,-87.65341588
HY514051,117XX S PRINCETON AVE,NARCOTICS,POSS: HEROIN(WHITE),STREET,Y,N,41.68076207,-87.62994904
HY513371,117XX S HALE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,41.6803663,-87.6728642
HY513555,075XX S EAST END AVE,THEFT,FROM BUILDING,RESIDENCE,N,N,41.75807743,-87.58346735
HY514192,011XX W DICKENS AVE,THEFT,OVER $500,STREET,N,N,41.91987295,-87.65672051
HY513198,059XX W CHICAGO AVE,ASSAULT,SIMPLE,RESTAURANT,N,N,41.8947299,-87.77392844
HZ203576,070XX S JUSTINE ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,41.76595723,-87.66262888
HY513324,019XX N LINCOLN AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,N,N,41.91805683,-87.63843451
HY513082,031XX S KOSTNER AVE,BATTERY,SIMPLE,"SCHOOL PUBLIC BUILDING",Y,N,41.83594706,-87.73404599
HY514069,084XX S MARSHFIELD AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,41.74031652,-87.66439805
HY513924,102XX S MALTA ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,41.70798247,-87.65728061
HY515199,008XX N CHRISTIANA AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,N,N,41.89625268,-87.70993112
HY514096,024XX S HOMAN AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,N,N,41.84734497,-87.7099951
HY513275,029XX S CALUMET AVE,THEFT,OVER $500,STREET,N,N,41.84170104,-87.61876128
HY513862,032XX W CERMAK RD,THEFT,RETAIL THEFT,GAS STATION,N,N,41.85176126,-87.70560272
HY513983,071XX S EAST END AVE,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,N,N,41.76540594,-87.58365693
HY512957,019XX W THOMAS ST,BATTERY,SIMPLE,STREET,Y,N,41.90139642,-87.67567887
HY513366,023XX S WABASH AVE,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL PUBLIC BUILDING",N,N,41.85020293,-87.62543851
HY514235,015XX W WRIGHTWOOD AVE,THEFT,$500 AND UNDER,STREET,N,N,41.92880052,-87.66667697
HY506608,043XX W WILCOX ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,Y,N,41.87877072,-87.73394715
HZ166277,077XX S WABASH AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,41.75401774,-87.62306241
HZ208571,050XX W CATALPA AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,41.97994779,-87.75430489
HY513852,057XX S WESTERN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,N,Y,41.78974911,-87.68392414
HY514077,135XX S BRANDON AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,41.64965344,-87.54593012
HY513003,008XX W 59TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,41.7870039,-87.64648843
HY513604,031XX W FLOURNOY ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,N,N,41.87279325,-87.70460021
HY513565,002XX N JUSTINE ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,N,N,41.88578304,-87.66544976
HY513994,022XX W CARMEN AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,41.97400964,-87.68505648
HZ203581,078XX S ST LAWRENCE AVE,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,Y,N,41.75202686,-87.61010372
HY513036,056XX S DR MARTIN LUTHER KING JR DR,ROBBERY,STRONGARM - NO WEAPON,DAY CARE CENTER,N,N,41.79231935,-87.61591798
HY514219,009XX W CORNELIA AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,N,N,41.94542238,-87.65266799
HZ155714,080XX S UNION AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,Y,N,41.74836467,-87.64153553
HY513132,048XX W RICE ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,41.89594193,-87.74679272
HY513383,043XX W WILCOX ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,41.8787706,-87.73392512
HY513170,0000X E CHICAGO AVE,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,41.89670226,-87.62646422
HY514033,017XX W WARREN BLVD,ROBBERY,ARMED: OTHER FIREARM,ALLEY,N,N,41.88234206,-87.66976373
HY513356,026XX S CALIFORNIA BLVD,THEFT,FROM BUILDING,OTHER,N,N,41.84424471,-87.69464772
HY512948,076XX S COLES AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,N,N,41.75690645,-87.55552398
HY513856,001XX W 81ST ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,41.7472522,-87.62738049
HY514527,092XX S MICHIGAN AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,41.72654643,-87.62072015
HY514280,103XX S MILLARD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,41.70488454,-87.71230322
HY513181,039XX W 57TH ST,ASSAULT,SIMPLE,RESIDENCE,N,Y,41.78959733,-87.72177199
HY514045,087XX S BURLEY AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,N,N,41.73650782,-87.54581904
HY514047,079XX S SOUTH SHORE DR,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,41.75152891,-87.54804686
HZ205853,081XX S INGLESIDE AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,41.74685376,-87.601422
HZ206819,059XX W 63RD ST,THEFT,OVER $500,RESIDENCE,N,N,41.77789237,-87.7699662
HY513378,052XX N CENTRAL AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,N,N,41.97590756,-87.7684745
HY514442,043XX W IRVING PARK RD,BATTERY,SIMPLE,BAR OR TAVERN,N,N,41.95354767,-87.73646014
HY512916,060XX W DIVERSEY AVE,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,N,N,41.93113132,-87.77657257
HY513186,106XX S STATE ST,BATTERY,SIMPLE,SMALL RETAIL STORE,N,N,41.70036802,-87.6233272
HY513214,066XX W 63RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,41.77757736,-87.78771358
HY514046,054XX W QUINCY ST,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,Y,N,41.87749606,-87.76057334
HY515071,002XX W 106TH PL,THEFT,FROM BUILDING,RESIDENCE,N,Y,41.70071556,-87.62896264
HY513361,079XX S EXCHANGE AVE,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,ALLEY,Y,N,41.75145765,-87.55289252
HY513328,062XX S LANGLEY AVE,THEFT,$500 AND UNDER,APARTMENT,N,Y,41.78173418,-87.6084134
HY514196,057XX S DORCHESTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,41.79077342,-87.59157913
HY491493,057XX W CULLOM AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,41.95861783,-87.77046184
HY513218,098XX S CHARLES ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,41.71526649,-87.66206101
HY514750,019XX E 73RD PL,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,Y,41.76159483,-87.57706707
HY513659,036XX W DIVISION ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,41.9027528,-87.7168657
HZ204693,051XX W 64TH PL,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,41.77519347,-87.74992155
HY514618,087XX S CLYDE AVE,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,N,N,41.73646501,-87.57328406
HY514101,018XX N HARLEM AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,41.91300968,-87.8059052
HZ204869,061XX S EBERHART AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,41.78306276,-87.6132676
HZ205850,013XX W ROOSEVELT RD,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,N,N,41.86693385,-87.66045839
HY513579,020XX W 63RD ST,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),N,N,41.77930798,-87.67444203
HY514086,084XX S RACINE AVE,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,41.74088361,-87.65347667
HY513023,047XX S WOODLAWN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,41.80864765,-87.59681261
HY513269,060XX W NORTH AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,41.90924879,-87.77600229
HY513464,010XX N PARKSIDE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,41.89921454,-87.76676331
HZ203626,045XX S FAIRFIELD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,41.8111894,-87.69306875
HY513790,016XX W BARRY AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,41.93785562,-87.6698501
HY516394,0000X E ELM ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,41.90320325,-87.62734026
HY513088,013XX W 72ND PL,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,Y,Y,41.76227089,-87.65781799
HY512987,016XX N DAMEN AVE,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SIDEWALK,Y,N,41.91182667,-87.67749694
HY513845,044XX W VAN BUREN ST,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,41.87513246,-87.73617322
HY513459,099XX S PARNELL AVE,BATTERY,SIMPLE,VEHICLE - OTHER RIDE SERVICE,Y,N,41.71382178,-87.63695788
HY512935,034XX N HALSTED ST,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,Y,N,41.94495301,-87.64941621
HY513710,065XX S DREXEL AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,41.77633189,-87.60340394
HY513422,027XX N ELSTON AVE,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),N,N,41.93150081,-87.68682849
HY513068,064XX S ALBANY AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),Y,N,41.7766341,-87.70063862
HY513972,066XX N ASHLAND AVE,THEFT,$500 AND UNDER,RESIDENCE,Y,N,42.00228231,-87.67050566
HY513650,065XX S RICHMOND ST,THEFT,POCKET-PICKING,"SCHOOL PUBLIC GROUNDS",N,N,41.77495889,-87.696945
HZ204214,050XX N RIDGEWAY AVE,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),N,N,41.97253853,-87.72203294
HZ204835,063XX S EBERHART AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,Y,N,41.7796429,-87.61319221
HY513437,108XX S WOOD ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,Y,N,41.69686587,-87.66679283
HY513909,056XX W CHICAGO AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESTAURANT,N,N,41.89482812,-87.76709224
HZ203635,028XX W POLK ST,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,N,N,41.87104907,-87.69733657
HY514014,023XX W 72ND ST,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,N,N,41.76289302,-87.6823953
HY512959,066XX S KILPATRICK AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,N,N,41.77235274,-87.73966799
HZ207916,054XX W CORNELIA AVE,THEFT,$500 AND UNDER,STREET,N,N,41.94410061,-87.7626168
HZ208103,078XX S PHILLIPS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,41.75310656,-87.56504711
HY516834,055XX W CRYSTAL ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,41.90306405,-87.76440768
HY514345,017XX W 81ST ST,ROBBERY,STRONGARM - NO WEAPON,ALLEY,N,N,41.74667936,-87.66607629
HY513808,052XX S PEORIA ST,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,N,N,41.79882531,-87.6477045
HY513393,002XX N PULASKI RD,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,Y,N,41.88352734,-87.72575021
HY513385,042XX W MADISON ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,41.88065674,-87.73146185
HY514673,002XX W MERCHANDISE MART PLZ,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,N,N,41.88796617,-87.6347907
HY514018,029XX W 82ND ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,41.74443648,-87.69541432
HY513699,036XX W LAWRENCE AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,41.96833809,-87.71912402
HY513829,055XX W WASHINGTON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,41.88225473,-87.76391296
HY514004,042XX W MADISON ST,CRIMINAL TRESPASS,TO LAND,RESTAURANT,Y,N,41.88065883,-87.73133698
HY513897,018XX W GARFIELD BLVD,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Y,N,41.7939517,-87.67113464
HY514087,001XX E 57TH ST,BATTERY,SIMPLE,APARTMENT,N,N,41.79107469,-87.62185406
HZ208213,075XX S YALE AVE,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,N,Y,41.7573913,-87.63123134
HY513945,016XX W 35TH ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,N,N,41.83049312,-87.66615324
HZ204615,012XX W HASTINGS ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,41.86430132,-87.65845216
HY513689,046XX S HALSTED ST,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,N,N,41.80976768,-87.64556305
HY512953,054XX S WENTWORTH AVE,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,Y,N,41.79476139,-87.63050825
HY486855,055XX W HOMER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),Y,N,41.91505523,-87.76417995
HY513441,062XX W 64TH PL,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,41.77502608,-87.77703386
HY513948,001XX E BALBO DR,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,N,N,41.87317359,-87.62342268
HY513031,001XX W GARFIELD BLVD,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,PARKING LOT/GARAGE(NON.RESID.),N,N,41.79458389,-87.62930735
HY514002,013XX N BELL AVE,THEFT,OVER $500,STREET,N,N,41.9053593,-87.68342611
HZ207576,043XX W FORD CITY DR,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,41.75320415,-87.73040747
HY512977,025XX N ASHLAND AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,N,N,41.92795341,-87.66824392
HY513350,067XX S HALSTED ST,BATTERY,SIMPLE,SIDEWALK,N,N,41.7720169,-87.64458443
HY513761,069XX S HONORE ST,THEFT,$500 AND UNDER,STREET,N,N,41.76754759,-87.66996197
